tahun,kode_prov,nama_prov,kabkota_4digit,kode_kab_2digit,nama_kab,kelas_kode,kelas,n_individu_tertimbang,n_individu_sample,pop_kab_total,pct_kelas_dalam_kab
2019,13,Sumatera Barat,1302,2,Pesisir Selatan,2,Vulnerable,132259.9461,754,463121.0009,28.5584
2019,13,Sumatera Barat,1302,2,Pesisir Selatan,3,Lower AMC,214680.1362,1249,463121.0009,46.3551
2019,13,Sumatera Barat,1302,2,Pesisir Selatan,4,Upper AMC,64064.4961,394,463121.0009,13.8332
2019,13,Sumatera Barat,1302,2,Pesisir Selatan,5,Lower MC,33932.6722,193,463121.0009,7.3270
2019,13,Sumatera Barat,1302,2,Pesisir Selatan,6,Middle MC,334.0781,8,463121.0009,0.0721
2019,13,Sumatera Barat,1302,2,Pesisir Selatan,7,Upper MC,665.9607,4,463121.0009,0.1438
2019,13,Sumatera Barat,1302,2,Pesisir Selatan,8,Upper Class,540.8881,4,463121.0009,0.1168
2019,13,Sumatera Barat,1303,3,Solok,1,Poor,31581.7763,186,372836.9988,8.4707
2019,13,Sumatera Barat,1303,3,Solok,2,Vulnerable,80988.5440,555,372836.9988,21.7222
2019,13,Sumatera Barat,1303,3,Solok,3,Lower AMC,157938.2296,1001,372836.9988,42.3612
2019,13,Sumatera Barat,1303,3,Solok,4,Upper AMC,62794.0410,436,372836.9988,16.8422
2019,13,Sumatera Barat,1303,3,Solok,5,Lower MC,36522.0156,203,372836.9988,9.7957
2019,13,Sumatera Barat,1303,3,Solok,6,Middle MC,2466.0215,19,372836.9988,0.6614
2019,13,Sumatera Barat,1303,3,Solok,7,Upper MC,179.1035,2,372836.9988,0.0480
2019,13,Sumatera Barat,1303,3,Solok,8,Upper Class,367.2674,5,372836.9988,0.0985
2019,13,Sumatera Barat,1304,4,Sijunjung,1,Poor,22388.6683,199,236479.9974,9.4675
2019,13,Sumatera Barat,1304,4,Sijunjung,2,Vulnerable,74320.2596,654,236479.9974,31.4277
2019,13,Sumatera Barat,1304,4,Sijunjung,3,Lower AMC,88980.9958,791,236479.9974,37.6273
2019,13,Sumatera Barat,1304,4,Sijunjung,4,Upper AMC,32970.3128,330,236479.9974,13.9421
2019,13,Sumatera Barat,1304,4,Sijunjung,5,Lower MC,16187.4014,154,236479.9974,6.8451
2019,13,Sumatera Barat,1304,4,Sijunjung,6,Middle MC,906.5184,10,236479.9974,0.3833
2019,13,Sumatera Barat,1304,4,Sijunjung,7,Upper MC,142.7780,3,236479.9974,0.0604
2019,13,Sumatera Barat,1304,4,Sijunjung,8,Upper Class,583.0631,5,236479.9974,0.2466
2019,13,Sumatera Barat,1305,5,Tanah Datar,1,Poor,30554.7440,152,348017.9973,8.7796
2019,13,Sumatera Barat,1305,5,Tanah Datar,2,Vulnerable,96133.6986,624,348017.9973,27.6232
2019,13,Sumatera Barat,1305,5,Tanah Datar,3,Lower AMC,131940.3066,912,348017.9973,37.9119
2019,13,Sumatera Barat,1305,5,Tanah Datar,4,Upper AMC,63594.0639,357,348017.9973,18.2732
2019,13,Sumatera Barat,1305,5,Tanah Datar,5,Lower MC,22704.2371,157,348017.9973,6.5239
2019,13,Sumatera Barat,1305,5,Tanah Datar,6,Middle MC,3090.9471,9,348017.9973,0.8882
2019,13,Sumatera Barat,1306,6,Padang Pariaman,1,Poor,37012.3464,204,415028.9917,8.9180
2019,13,Sumatera Barat,1306,6,Padang Pariaman,2,Vulnerable,114653.3387,649,415028.9917,27.6254
2019,13,Sumatera Barat,1306,6,Padang Pariaman,3,Lower AMC,159932.6518,982,415028.9917,38.5353
2019,13,Sumatera Barat,1306,6,Padang Pariaman,4,Upper AMC,61423.0621,397,415028.9917,14.7997
2019,13,Sumatera Barat,1306,6,Padang Pariaman,5,Lower MC,38185.5961,219,415028.9917,9.2007
2019,13,Sumatera Barat,1306,6,Padang Pariaman,6,Middle MC,3676.9736,19,415028.9917,0.8860
2019,13,Sumatera Barat,1306,6,Padang Pariaman,8,Upper Class,145.0229,2,415028.9917,0.0349
2019,13,Sumatera Barat,1307,7,Agam,1,Poor,35126.8903,172,490439.9953,7.1623
2019,13,Sumatera Barat,1307,7,Agam,2,Vulnerable,138785.6333,714,490439.9953,28.2982
2019,13,Sumatera Barat,1307,7,Agam,3,Lower AMC,215713.3509,1068,490439.9953,43.9836
2019,13,Sumatera Barat,1307,7,Agam,4,Upper AMC,67733.4332,370,490439.9953,13.8107
2019,13,Sumatera Barat,1307,7,Agam,5,Lower MC,31302.6230,209,490439.9953,6.3826
2019,13,Sumatera Barat,1307,7,Agam,6,Middle MC,1778.0646,7,490439.9953,0.3625
2019,13,Sumatera Barat,1308,8,Lima Puluh Kota,1,Poor,20438.4008,83,381991.0014,5.3505
2019,13,Sumatera Barat,1308,8,Lima Puluh Kota,2,Vulnerable,104718.6879,621,381991.0014,27.4139
2019,13,Sumatera Barat,1308,8,Lima Puluh Kota,3,Lower AMC,170542.4861,1099,381991.0014,44.6457
2019,13,Sumatera Barat,1308,8,Lima Puluh Kota,4,Upper AMC,63914.0853,378,381991.0014,16.7318
2019,13,Sumatera Barat,1308,8,Lima Puluh Kota,5,Lower MC,21836.5383,146,381991.0014,5.7165
2019,13,Sumatera Barat,1308,8,Lima Puluh Kota,6,Middle MC,215.1279,2,381991.0014,0.0563
2019,13,Sumatera Barat,1308,8,Lima Puluh Kota,7,Upper MC,230.1965,3,381991.0014,0.0603
2019,13,Sumatera Barat,1308,8,Lima Puluh Kota,8,Upper Class,95.4785,1,381991.0014,0.0250
2019,13,Sumatera Barat,1309,9,Pasaman,1,Poor,37908.5565,263,280526.9985,13.5133
2019,13,Sumatera Barat,1309,9,Pasaman,2,Vulnerable,98145.3136,741,280526.9985,34.9860
2019,13,Sumatera Barat,1309,9,Pasaman,3,Lower AMC,91189.6318,775,280526.9985,32.5065
2019,13,Sumatera Barat,1309,9,Pasaman,4,Upper AMC,31386.8796,206,280526.9985,11.1885
2019,13,Sumatera Barat,1309,9,Pasaman,5,Lower MC,18375.1721,122,280526.9985,6.5502
2019,13,Sumatera Barat,1309,9,Pasaman,6,Middle MC,1178.1663,8,280526.9985,0.4200
2019,13,Sumatera Barat,1309,9,Pasaman,7,Upper MC,2343.2787,7,280526.9985,0.8353
2019,13,Sumatera Barat,1310,10,Solok Selatan,1,Poor,7449.5852,75,170406.0006,4.3717
2019,13,Sumatera Barat,1310,10,Solok Selatan,2,Vulnerable,53788.6028,571,170406.0006,31.5650
2019,13,Sumatera Barat,1310,10,Solok Selatan,3,Lower AMC,68375.3723,774,170406.0006,40.1250
2019,13,Sumatera Barat,1310,10,Solok Selatan,4,Upper AMC,25263.9432,304,170406.0006,14.8257
2019,13,Sumatera Barat,1310,10,Solok Selatan,5,Lower MC,13151.6855,176,170406.0006,7.7179
2019,13,Sumatera Barat,1310,10,Solok Selatan,6,Middle MC,1983.5858,29,170406.0006,1.1640
2019,13,Sumatera Barat,1310,10,Solok Selatan,8,Upper Class,393.2258,7,170406.0006,0.2308
2019,13,Sumatera Barat,1311,11,Dharmasraya,1,Poor,8713.2060,61,246064.0009,3.5410
2019,13,Sumatera Barat,1311,11,Dharmasraya,2,Vulnerable,45664.7618,371,246064.0009,18.5581
2019,13,Sumatera Barat,1311,11,Dharmasraya,3,Lower AMC,110547.5923,962,246064.0009,44.9264
2019,13,Sumatera Barat,1311,11,Dharmasraya,4,Upper AMC,44202.6470,401,246064.0009,17.9639
2019,13,Sumatera Barat,1311,11,Dharmasraya,5,Lower MC,35200.4896,332,246064.0009,14.3054
2019,13,Sumatera Barat,1311,11,Dharmasraya,6,Middle MC,479.3225,7,246064.0009,0.1948
2019,13,Sumatera Barat,1311,11,Dharmasraya,7,Upper MC,1255.9818,8,246064.0009,0.5104
2019,13,Sumatera Barat,1312,12,Pasaman Barat,1,Poor,47978.1152,226,441681.9991,10.8626
2019,13,Sumatera Barat,1312,12,Pasaman Barat,2,Vulnerable,149190.2160,762,441681.9991,33.7777
2019,13,Sumatera Barat,1312,12,Pasaman Barat,3,Lower AMC,147592.3994,852,441681.9991,33.4160
2019,13,Sumatera Barat,1312,12,Pasaman Barat,4,Upper AMC,60883.0981,330,441681.9991,13.7844
2019,13,Sumatera Barat,1312,12,Pasaman Barat,5,Lower MC,35846.5487,218,441681.9991,8.1159
2019,13,Sumatera Barat,1312,12,Pasaman Barat,6,Middle MC,68.5352,2,441681.9991,0.0155
2019,13,Sumatera Barat,1312,12,Pasaman Barat,7,Upper MC,123.0865,2,441681.9991,0.0279
2019,13,Sumatera Barat,1371,71,Padang,1,Poor,16209.8006,64,947925.0017,1.7100
2019,13,Sumatera Barat,1371,71,Padang,2,Vulnerable,140951.1135,479,947925.0017,14.8694
2019,13,Sumatera Barat,1371,71,Padang,3,Lower AMC,311320.3836,909,947925.0017,32.8423
2019,13,Sumatera Barat,1371,71,Padang,4,Upper AMC,209050.2004,653,947925.0017,22.0535
2019,13,Sumatera Barat,1371,71,Padang,5,Lower MC,253463.7228,775,947925.0017,26.7388
2019,13,Sumatera Barat,1371,71,Padang,6,Middle MC,11945.3538,40,947925.0017,1.2602
2019,13,Sumatera Barat,1371,71,Padang,7,Upper MC,628.9791,3,947925.0017,0.0664
2019,13,Sumatera Barat,1371,71,Padang,8,Upper Class,4355.4479,15,947925.0017,0.4595
2019,13,Sumatera Barat,1372,72,Solok,1,Poor,650.6413,17,70699.0000,0.9203
2019,13,Sumatera Barat,1372,72,Solok,2,Vulnerable,11009.6806,281,70699.0000,15.5726
2019,13,Sumatera Barat,1372,72,Solok,3,Lower AMC,29052.2060,819,70699.0000,41.0928
2019,13,Sumatera Barat,1372,72,Solok,4,Upper AMC,16848.7941,466,70699.0000,23.8317
2019,13,Sumatera Barat,1372,72,Solok,5,Lower MC,12350.8608,360,70699.0000,17.4696
2019,13,Sumatera Barat,1372,72,Solok,6,Middle MC,665.0686,15,70699.0000,0.9407
2019,13,Sumatera Barat,1372,72,Solok,8,Upper Class,121.7486,3,70699.0000,0.1722
2019,13,Sumatera Barat,1373,73,Sawah Lunto,1,Poor,2841.0400,96,62366.9992,4.5554
2019,13,Sumatera Barat,1373,73,Sawah Lunto,2,Vulnerable,15789.4734,498,62366.9992,25.3170
2019,13,Sumatera Barat,1373,73,Sawah Lunto,3,Lower AMC,25851.4966,810,62366.9992,41.4506
2019,13,Sumatera Barat,1373,73,Sawah Lunto,4,Upper AMC,11189.9288,371,62366.9992,17.9421
2019,13,Sumatera Barat,1373,73,Sawah Lunto,5,Lower MC,5887.4599,180,62366.9992,9.4400
2019,13,Sumatera Barat,1373,73,Sawah Lunto,6,Middle MC,687.5151,19,62366.9992,1.1024
2019,13,Sumatera Barat,1373,73,Sawah Lunto,7,Upper MC,23.8162,2,62366.9992,0.0382
2019,13,Sumatera Barat,1373,73,Sawah Lunto,8,Upper Class,96.2693,2,62366.9992,0.1544
2019,13,Sumatera Barat,1374,74,Padang Panjang,1,Poor,1039.4706,35,53516.9987,1.9423
2019,13,Sumatera Barat,1374,74,Padang Panjang,2,Vulnerable,8480.8957,319,53516.9987,15.8471
2019,13,Sumatera Barat,1374,74,Padang Panjang,3,Lower AMC,18846.1664,634,53516.9987,35.2153
2019,13,Sumatera Barat,1374,74,Padang Panjang,4,Upper AMC,9956.3565,389,53516.9987,18.6041
2019,13,Sumatera Barat,1374,74,Padang Panjang,5,Lower MC,14358.5807,486,53516.9987,26.8299
2019,13,Sumatera Barat,1374,74,Padang Panjang,6,Middle MC,736.5186,32,53516.9987,1.3762
2019,13,Sumatera Barat,1374,74,Padang Panjang,8,Upper Class,99.0103,4,53516.9987,0.1850
2019,13,Sumatera Barat,1375,75,Bukittinggi,1,Poor,888.7628,11,130274.0003,0.6822
2019,13,Sumatera Barat,1375,75,Bukittinggi,2,Vulnerable,11759.9224,191,130274.0003,9.0271
2019,13,Sumatera Barat,1375,75,Bukittinggi,3,Lower AMC,41756.2963,608,130274.0003,32.0527
2019,13,Sumatera Barat,1375,75,Bukittinggi,4,Upper AMC,34607.8324,465,130274.0003,26.5654
2019,13,Sumatera Barat,1375,75,Bukittinggi,5,Lower MC,38846.1859,534,130274.0003,29.8188
2019,13,Sumatera Barat,1375,75,Bukittinggi,6,Middle MC,2311.0408,35,130274.0003,1.7740
2019,13,Sumatera Barat,1375,75,Bukittinggi,8,Upper Class,103.9598,1,130274.0003,0.0798
2019,13,Sumatera Barat,1376,76,Payakumbuh,1,Poor,441.1885,12,135104.0050,0.3266
2019,13,Sumatera Barat,1376,76,Payakumbuh,2,Vulnerable,25870.2847,396,135104.0050,19.1484
2019,13,Sumatera Barat,1376,76,Payakumbuh,3,Lower AMC,45150.5088,712,135104.0050,33.4191
2019,13,Sumatera Barat,1376,76,Payakumbuh,4,Upper AMC,32543.0903,489,135104.0050,24.0874
2019,13,Sumatera Barat,1376,76,Payakumbuh,5,Lower MC,29303.3489,401,135104.0050,21.6895
2019,13,Sumatera Barat,1376,76,Payakumbuh,6,Middle MC,1626.6397,22,135104.0050,1.2040
2019,13,Sumatera Barat,1376,76,Payakumbuh,8,Upper Class,168.9442,3,135104.0050,0.1250
2019,13,Sumatera Barat,1377,77,Pariaman,1,Poor,4916.1950,86,88281.0010,5.5688
2019,13,Sumatera Barat,1377,77,Pariaman,2,Vulnerable,18305.1322,414,88281.0010,20.7351
2019,13,Sumatera Barat,1377,77,Pariaman,3,Lower AMC,31063.0439,896,88281.0010,35.1866
2019,13,Sumatera Barat,1377,77,Pariaman,4,Upper AMC,17091.0855,409,88281.0010,19.3599
2019,13,Sumatera Barat,1377,77,Pariaman,5,Lower MC,15884.9528,375,88281.0010,17.9936
2019,13,Sumatera Barat,1377,77,Pariaman,6,Middle MC,554.7910,20,88281.0010,0.6284
2019,13,Sumatera Barat,1377,77,Pariaman,7,Upper MC,405.9117,14,88281.0010,0.4598
2019,13,Sumatera Barat,1377,77,Pariaman,8,Upper Class,59.8889,2,88281.0010,0.0678
2019,14,Riau,1401,1,Kuantan Singingi,1,Poor,19929.7379,120,326591.9974,6.1023
2019,14,Riau,1401,1,Kuantan Singingi,2,Vulnerable,96045.4935,586,326591.9974,29.4084
2019,14,Riau,1401,1,Kuantan Singingi,3,Lower AMC,116700.2430,770,326591.9974,35.7327
2019,14,Riau,1401,1,Kuantan Singingi,4,Upper AMC,62262.6220,410,326591.9974,19.0643
2019,14,Riau,1401,1,Kuantan Singingi,5,Lower MC,26740.5840,202,326591.9974,8.1878
2019,14,Riau,1401,1,Kuantan Singingi,6,Middle MC,3212.1364,14,326591.9974,0.9835
2019,14,Riau,1401,1,Kuantan Singingi,7,Upper MC,493.0579,4,326591.9974,0.1510
2019,14,Riau,1401,1,Kuantan Singingi,8,Upper Class,1208.1228,9,326591.9974,0.3699
2019,14,Riau,1402,2,Indragiri Hulu,1,Poor,21791.3642,124,439817.0031,4.9546
2019,14,Riau,1402,2,Indragiri Hulu,2,Vulnerable,112132.1452,636,439817.0031,25.4952
2019,14,Riau,1402,2,Indragiri Hulu,3,Lower AMC,164010.9723,876,439817.0031,37.2907
2019,14,Riau,1402,2,Indragiri Hulu,4,Upper AMC,94799.6340,500,439817.0031,21.5543
2019,14,Riau,1402,2,Indragiri Hulu,5,Lower MC,42674.6864,264,439817.0031,9.7028
2019,14,Riau,1402,2,Indragiri Hulu,6,Middle MC,2932.3522,14,439817.0031,0.6667
2019,14,Riau,1402,2,Indragiri Hulu,7,Upper MC,811.8868,7,439817.0031,0.1846
2019,14,Riau,1402,2,Indragiri Hulu,8,Upper Class,663.9620,4,439817.0031,0.1510
2019,14,Riau,1403,3,Indragiri Hilir,1,Poor,93570.3394,306,738295.9995,12.6738
2019,14,Riau,1403,3,Indragiri Hilir,2,Vulnerable,210415.8622,790,738295.9995,28.5002
2019,14,Riau,1403,3,Indragiri Hilir,3,Lower AMC,270310.2494,971,738295.9995,36.6127
2019,14,Riau,1403,3,Indragiri Hilir,4,Upper AMC,93260.8795,354,738295.9995,12.6319
