desa_id,kabkota_id_full,nama_desa,nama_kabkota,vintage_year,sektor,count_total,potensi_weighted
5,3175,Rawabadak Utara,Jakarta Utara,2020,9,63,299038819.9213477
5,3172,Setu,Jakarta Timur,2025,7,64,298719076.18473417
6,3172,Cakung Barat,Jakarta Timur,2025,9,34,298574937.2125361
5,3172,Cipinang Besar Utara,Jakarta Timur,2021,9,59,298372510.20408165
6,3172,Malaka Sari,Jakarta Timur,2021,9,83,298372510.20408165
5,3171,Kuningan Barat,Jakarta Selatan,2018,7,92,296179971.29311466
3,3172,Cipinang Besar Selatan,Jakarta Timur,2025,7,40,296165921.6874287
2,3173,Cempaka Baru,Jakarta Pusat,2021,9,72,295716304.9188772
7,3173,Kampung Bali,Jakarta Pusat,2025,7,36,294734347.12995094
4,3174,Tegal Alur,Jakarta Barat,2020,9,53,294495486.6433434
4,3174,Tegal Alur,Jakarta Barat,2021,9,53,294495486.6433434
1,3174,Krukut,Jakarta Barat,2020,9,30,294495486.6433434
4,3174,Tegal Alur,Jakarta Barat,2018,9,53,294495486.6433434
2,3174,Kalideres,Jakarta Barat,2021,9,61,294495486.6433434
2,3174,Rawa Buaya,Jakarta Barat,2018,9,37,294495486.6433434
2,3174,Kalideres,Jakarta Barat,2018,9,61,294495486.6433434
2,3174,Rawa Buaya,Jakarta Barat,2021,9,37,294495486.6433434
2,3174,Kalideres,Jakarta Barat,2020,9,61,294495486.6433434
2,3174,Rawa Buaya,Jakarta Barat,2020,9,37,294495486.6433434
1,3174,Krukut,Jakarta Barat,2021,9,30,294495486.6433434
1,3171,Bintaro,Jakarta Selatan,2021,9,43,293915255.5002355
1,3172,Pisangan Timur,Jakarta Timur,2024,9,26,292285369.97599757
1,3171,Karet Semanggi,Jakarta Selatan,2025,7,57,291822233.1571651
1,3172,Pekayon,Jakarta Timur,2025,9,31,291292621.67076695
5,3172,Cakung Timur,Jakarta Timur,2025,9,40,291292621.67076695
3,3172,Ciracas,Jakarta Timur,2025,9,73,291292621.6707669
6,3171,Grogol Utara,Jakarta Selatan,2021,9,41,291267370.31554866
5,3171,Jati Padang,Jakarta Selatan,2018,9,26,291267370.31554866
1,3172,Bidara Cina,Jakarta Timur,2025,7,38,291059612.69281787
7,3172,Rawa Terate,Jakarta Timur,2021,7,53,289076397.3113663
6,3171,Cikoko,Jakarta Selatan,2020,9,34,288619485.1308619
4,3172,Dukuh,Jakarta Timur,2025,9,67,287651463.8998823
1,3171,Cipedak,Jakarta Selatan,2021,9,36,285971599.94617504
1,3171,Cipedak,Jakarta Selatan,2020,9,36,285971599.94617504
6,3172,Bambu Apus,Jakarta Timur,2020,9,79,285809457.1428572
3,3175,Papango,Jakarta Utara,2021,9,24,284933215.20807654
3,3175,Papango,Jakarta Utara,2020,9,24,284933215.20807654
8,3172,Kampung Melayu,Jakarta Timur,2025,9,18,284010306.12899774
7,3172,Rawa Terate,Jakarta Timur,2025,7,59,283400149.2009016
5,3172,Rambutan,Jakarta Timur,2018,9,33,282668693.877551
5,3175,Sungai Bambu,Jakarta Utara,2018,7,34,281168647.3254413
6,3171,Manggarai Selatan,Jakarta Selatan,2020,7,25,280912962.46357274
6,3171,Manggarai Selatan,Jakarta Selatan,2018,7,25,280912962.46357274
1,3172,Bale Kambang,Jakarta Timur,2025,7,60,280846994.70359623
4,3174,Kota Bambu Utara,Jakarta Barat,2018,9,27,279916502.15604913
7,3172,Bali Mester,Jakarta Timur,2018,9,20,279527930.6122449
2,3172,Penggilingan,Jakarta Timur,2018,9,78,279527930.6122449
2,3172,Cipinang Cempedak,Jakarta Timur,2025,7,49,278293840.2062908
5,3174,Jelambar,Jakarta Barat,2021,9,10,277000705.25859034
6,3173,Kebon Kosong,Jakarta Pusat,2018,9,103,276637833.6337883
6,3172,Malaka Sari,Jakarta Timur,2018,9,84,276387167.3469388
7,3172,Rawa Terate,Jakarta Timur,2021,9,25,276387167.3469388
3,3172,Jatinegara Kaum,Jakarta Timur,2025,7,58,275740685.7089854
3,3171,Tebet Timur,Jakarta Selatan,2025,9,35,273421136.5697565
6,3171,Kramat Pela,Jakarta Selatan,2025,7,38,273251727.4108001
3,3175,Papango,Jakarta Utara,2025,9,24,273008651.50855565
6,3171,Pejaten Barat,Jakarta Selatan,2018,9,79,272732174.022741
6,3171,Pejaten Barat,Jakarta Selatan,2020,9,79,272732174.022741
3,3174,Kedaung Kali Angke,Jakarta Barat,2025,9,41,271572194.5201415
2,3173,Cempaka Baru,Jakarta Pusat,2020,7,30,270507555.31929034
2,3174,Rawa Buaya,Jakarta Barat,2024,9,38,269816634.9663651
9,3174,Tambora,Jakarta Barat,2020,7,8,269203092.74363357
2,3174,Kalideres,Jakarta Barat,2025,9,61,268909722.02484596
4,3174,Tegal Alur,Jakarta Barat,2025,9,53,268909722.02484596
5,3171,Menteng Atas,Jakarta Selatan,2021,7,19,268699355.3999391
3,3171,Tegal Parang,Jakarta Selatan,2020,7,52,268699355.3999391
5,3172,Cipinang Besar Utara,Jakarta Timur,2024,9,17,267928255.8113311
2,3171,Pesanggrahan,Jakarta Selatan,2021,9,77,267436403.6533674
2,3171,Pela Mampang,Jakarta Selatan,2020,9,45,267436403.6533674
4,3171,Pasar Minggu,Jakarta Selatan,2025,9,25,267345111.3126508
6,3172,Bambu Apus,Jakarta Timur,2021,9,73,266964877.55102044
1,3172,Bale Kambang,Jakarta Timur,2021,7,48,265817376.83803803
1,3101,Pulau Tidung,Kepulauan Seribu,2021,7,89,265789353.17687464
5,3171,Bukit Duri,Jakarta Selatan,2021,9,60,264788518.46868062
7,3171,Manggarai,Jakarta Selatan,2018,9,51,264788518.46868062
7,3171,Gunung,Jakarta Selatan,2018,9,23,264788518.46868062
4,3171,Karet,Jakarta Selatan,2025,9,38,264307098.68409795
5,3174,Jelambar,Jakarta Barat,2025,9,11,263584777.03425497
6,3174,Jati Pulo,Jakarta Barat,2018,9,59,262421720.77129608
3,3175,Marunda,Jakarta Utara,2025,7,55,260421256.66764674
3,3171,Ciganjur,Jakarta Selatan,2020,7,15,259539150.10221392
4,3171,Petogogan,Jakarta Selatan,2021,9,28,259492748.099307
4,3172,Halim Perdana Kusumah,Jakarta Timur,2018,7,48,259171942.41708705
4,3173,Kebon Kelapa,Jakarta Pusat,2024,7,8,258817547.1514036
6,3173,Duri Pulo,Jakarta Pusat,2018,7,48,256982177.5533258
